,mass,atom_types,Cv_molar_250.00,Cv_gravimetric_250.00,Cv_molar_275.00,Cv_gravimetric_275.00,Cv_molar_300.00,Cv_gravimetric_300.00,Cv_molar_325.00,Cv_gravimetric_325.00,Cv_molar_350.00,Cv_gravimetric_350.00,Cv_molar_375.00,Cv_gravimetric_375.00,Cv_molar_400.00,Cv_gravimetric_400.00,structure_type
RSM0485,665.9439199999999,"{1.0, 6.0, 7.0, 8.0, 28.0}",7.977373591443448,0.8385332978203952,8.660945104813214,0.9103862038967561,9.328371581372505,0.9805420412819077,9.976247543567954,1.0486428467576623,10.601386001501483,1.1143536232076479,11.201231025013032,1.1774057067011172,11.774018008783006,1.2376136125918988,MOF
RSM0491,958.1663400000007,"{1.0, 6.0, 7.0, 8.0, 27.0}",9.829370441096135,0.7180965372638001,10.578778715523196,0.7728454644802313,11.295726416987662,0.8252229453073208,11.979088392535656,0.8751467803361734,12.627964664229445,0.9225512205908428,13.241885928402251,0.9674019805247562,13.820889874310998,1.009701813572129,MOF
RSM0492,710.42135,"{1.0, 6.0, 7.0, 8.0, 27.0}",8.335976278755775,0.8213693739819394,9.00925652291095,0.8877097466225734,9.66937799852253,0.9527535453383785,10.312791758062573,1.0161510814172183,10.935930300801223,1.0775508380429244,11.535777070704587,1.1366555846742517,12.110119982507662,1.193247357748379,MOF
RSM0495,919.7452400000014,"{1.0, 6.0, 7.0, 8.0, 48.0}",7.812424578239049,0.6030823764360788,8.453257541795299,0.6525516625315345,9.091894837894959,0.7018514534421957,9.721971019864538,0.750490366669776,10.337576917244824,0.7980122420904091,10.933861925748309,0.8440426359022295,11.507245642150224,0.8883051578420396,MOF
RSM0500,999.3494400000013,"{8.0, 1.0, 6.0, 31.0}",9.568804702075312,0.6894024361983148,10.32039280382191,0.7435520070688952,11.038853114674591,0.7953148242686457,11.723149732490226,0.8446162542896859,12.37240737434805,0.8913932357364991,12.986163869712064,0.9356124706681852,13.564475353064909,0.9772780033985631,MOF
RSM0516,828.3835944000003,"{8.0, 1.0, 13.0, 6.0}",9.243647485376716,0.8034232249965998,10.031947601700429,0.8719393191817061,10.778631383569111,0.9368382774155235,11.484341172667923,0.9981759296319669,12.149778616698164,1.0560132604217922,12.775823275329357,1.1104267178178115,13.363595381359476,1.16151366825992,MOF
RSM0531,999.3494400000013,"{8.0, 1.0, 6.0, 31.0}",9.731079393173214,0.7010938199039473,10.499353533606277,0.7564455676481401,11.228161324809404,0.8089538884279317,11.918038861975706,0.8586574062244431,12.569460883665274,0.9055903244653827,13.183050940223533,0.9497975680019325,13.759687947884009,0.9913424599984239,MOF
RSM0533,1179.7294400000012,"{8.0, 49.0, 1.0, 6.0}",10.035951141957476,0.6125035603256096,10.773531895144515,0.657518809101182,11.477022054522251,0.700453476795155,12.14561856423206,0.741258552151337,12.778850764815452,0.7799053103792271,13.376665060637347,0.8163904804866852,13.939447990474953,0.8507376532997223,MOF
RSM0535,763.9828800000003,"{1.0, 3.0, 6.0, 7.0, 8.0}",10.016759344176064,0.9440089453060472,10.793933001612492,1.017252083078222,11.530319505395138,1.0866513191872176,12.2270222747722,1.15231064311755,12.884850452854018,1.2143063109025283,13.504605423668457,1.2727138473366426,14.087247641968641,1.3276237685087156,MOF
RSM0544,771.9680800000001,"{1.0, 6.0, 7.0, 8.0, 28.0}",8.075186888423266,0.7636178983655624,8.80109526398714,0.832262331715919,9.512871147254183,0.8995703471956448,10.205147599475474,0.9650344283169188,10.873358231367213,1.0282227613476018,11.514036165800428,1.0888075062681752,12.12486826565314,1.146569924746991,MOF
RSM0566,1687.5673799999968,"{1.0, 6.0, 8.0, 15.0, 31.0}",13.675433616654939,0.5996691448447334,14.550023752564947,0.6380200106082924,15.337322041976323,0.6725431200893739,16.046954099464404,0.7036605574589669,16.68720754613407,0.7317357357392885,17.265365421635966,0.7570880169543595,17.787911304975637,0.780001706698194,MOF
RSM0574,1006.7931200000015,"{1.0, 6.0, 7.0, 8.0, 58.0}",8.59589358615967,0.6318042036042267,9.303447051028547,0.6838098792094561,9.99585365634744,0.7347022500210466,10.668114473332839,0.7841138912695677,11.316112533198769,0.8317422028635909,11.936782171812537,0.8773618563405821,12.528110574392155,0.9208249084032458,MOF
RSM0622,1025.1000000000015,"{1.0, 38.0, 7.0, 6.0, 8.0, 28.0}",9.649662105871755,0.7154173446944223,10.373595095199795,0.7690890910498325,11.065759353321704,0.8204055319992668,11.725244891792173,0.8692992018107538,12.351384862046014,0.9157206609262469,12.943930040785279,0.9596514321526484,13.50309568382813,1.0011074743643902,MOF
RSM0644,1471.6086112000007,"{1.0, 6.0, 8.0, 9.0, 49.0}",11.683273056021852,0.6033728978614856,12.47344839936849,0.6441808447824913,13.206229763887434,0.6820247275102683,13.887845586362777,0.7172262084705383,14.523051897117165,0.7500309088847115,15.115554307967653,0.7806302019861007,15.668369909569217,0.8091799029065507,MOF
RSM0660,753.3839999999999,"{1.0, 6.0, 7.0, 8.0, 30.0}",7.959182171110351,0.8240368913417426,8.61827826406011,0.8922749946862274,9.26960015461329,0.9597082126244209,9.908173373046278,1.0258215240801634,10.52938452990267,1.0901372916499532,11.129434928365752,1.1522622253890829,11.705526460773473,1.2119066292094482,MOF
RSM0676,1351.7356800000002,"{8.0, 49.0, 1.0, 6.0}",10.090996427640722,0.5972171380511739,10.845656064899226,0.641880286234612,11.56448823483726,0.6844230513963947,12.247481972020129,0.7248447845673572,12.894523893639837,0.7631387753937121,13.505699506766671,0.7993100844547756,14.081428045510517,0.8333835233533535,MOF
RSM0703,1188.1212400000009,"{8.0, 1.0, 6.0, 39.0}",9.846600743800357,0.6630030951252315,10.581299636078327,0.7124727194391925,11.28426151899644,0.7598053894901454,11.955079568137275,0.8049737124899656,12.593218175941123,0.8479416242700022,13.198327218140284,0.8886855498444097,13.770404434231835,0.9272053370063025,MOF
RSM0740,773.4663599999999,"{1.0, 6.0, 7.0, 8.0, 30.0}",7.5628545696248155,0.8213411942679506,8.22719034081886,0.8934893931635041,8.89081042877983,0.9655598674226838,9.546047083653159,1.0367198840126226,10.18619871351874,1.1062416365924101,10.805963448218122,1.1735493314154248,11.401533781170821,1.2382294656206498,MOF
RSM0777,1409.7824399999995,"{1.0, 6.0, 8.0, 17.0, 25.0}",10.809801032732233,0.6440875279660229,11.510292224394563,0.6858253581660044,12.175533845111351,0.7254628898550857,12.806669407332436,0.7630682576922472,13.404307394383833,0.7986777173421471,13.968925353866547,0.8323197228394974,14.501101513285226,0.8640287270963308,MOF
RSM0788,1789.218069999999,"{1.0, 35.0, 6.0, 8.0, 49.0, 27.0}",10.989822749232026,0.5282334066936596,11.7421760049553,0.5643957845932981,12.45228140237494,0.598527490058406,13.12192294428874,0.6307142724133298,13.752433622158476,0.661020202811628,14.345011451995925,0.6895028647188044,14.90090788550601,0.7162224100237919,MOF
RSM0814,1388.9350399999992,"{1.0, 6.0, 7.0, 8.0, 29.0}",9.236856984209323,0.5852278121015804,9.957321972189714,0.6308749569401715,10.646736806534314,0.674554829414499,11.304050391603335,0.7162008343177043,11.928388393594064,0.7557575757007888,12.519259595779813,0.7931939311061115,13.07663478830035,0.8285080498584235,MOF
RSM0848,1753.3779199999985,"{8.0, 49.0, 1.0, 6.0}",11.484507626958132,0.589493956001358,12.238942114263692,0.6282186958780303,12.946855356212525,0.6645555238080837,13.611811525353867,0.698687386962104,14.236382455078024,0.7307462962445787,14.82256689712456,0.7608348465693074,15.372090729967118,0.789041626403646,MOF
RSM0854,1059.6270000000004,"{1.0, 6.0, 7.0, 8.0, 48.0, 16.0}",8.142882438473803,0.6916201828215419,8.82684270024765,0.7497127225167801,9.508118566982505,0.8075772616481319,10.17875964510805,0.864538529180291,10.831947294520266,0.9200173801788964,11.462384941188242,0.9735639472257138,12.06635051196473,1.0248620939980062,MOF
RSM0860,1109.6148000000014,"{8.0, 1.0, 26.0, 6.0}",10.024333055380586,0.8130659170950599,10.65373775332812,0.8641164463555546,11.261430673084638,0.9134059500446606,11.847063355917888,0.9609061649435539,12.409524886987795,1.0065269856069874,12.947603992744694,1.0501701665722383,13.460366971615496,1.0917599760253676,MOF
RSM0868,1742.7084159999972,"{1.0, 6.0, 8.0, 15.0, 26.0}",13.29961774706434,0.7021053100428255,14.081774204624718,0.743396436794092,14.793567842161746,0.7809730124576862,15.443033182795388,0.8152591906787336,16.03655144171855,0.8465918446784555,16.579458586534003,0.8752526676046823,17.0763917463173,0.9014864599478666,MOF
RSM0885,1118.2145600000015,"{8.0, 1.0, 30.0, 6.0}",8.449988812192913,0.6952144950802169,9.22372975870955,0.7588732682941255,9.96822413026302,0.8201258083995943,10.68165279533871,0.8788224481455151,11.36246711364151,0.9348357746790719,12.009599689837499,0.9880779691019659,12.622558976229438,1.038508589812233,MOF
RSM0927,1316.9178000000006,"{8.0, 1.0, 30.0, 6.0}",9.488572445596478,0.6772828265257471,10.249432879204328,0.7315921241593107,10.978480874451446,0.7836306884138368,11.674196192300533,0.8332900064652855,12.33542723500643,0.8804878786592479,12.961542180755218,0.9251792063187163,13.552470292197132,0.9673589402972075,MOF
RSM0967,1471.8581199999999,"{1.0, 6.0, 7.0, 38.0, 8.0, 30.0}",10.18032533575719,0.6639982610774268,10.880822908819015,0.7096872891842494,11.555908040871048,0.7537188244228463,12.20427568672026,0.7960077469458436,12.824449960022847,0.8364577940176688,13.415215955321807,0.874989725036061,13.975826880955873,0.911554831502213,MOF
RSM0992,1096.4589600000002,"{1.0, 26.0, 6.0, 7.0}",8.75909722599025,0.7828761125241243,9.495843857460997,0.8487255173063454,10.22221310861579,0.9136474060500607,10.930309968039682,0.9769361334489789,11.61373550695323,1.038019772013552,12.267803725164976,1.0964794934651887,12.8894767202351,1.1520437742449017,MOF
RSM0998,1501.7750399999975,"{1.0, 6.0, 7.0, 8.0, 16.0, 30.0}",10.161306987384329,0.6766197810415298,10.882662715963779,0.7246533219758265,11.570112942750605,0.7704291677900456,12.223474795321094,0.8139351413991482,12.842394019838043,0.8551476537949428,13.426740755809647,0.894058057843981,13.976780016425998,0.930684000209913,MOF
RSM1042,1428.0201600000003,"{1.0, 6.0, 7.0, 8.0, 49.0}",9.02936790085923,0.6322997499460532,9.755258972301972,0.6831317404021783,10.460752846337895,0.7325353758547705,11.142327530376878,0.7802640216491675,11.796894805017473,0.8261014189755886,12.42209079335786,0.8698820325728356,13.016383973990028,0.9114986145566758,MOF
RSM1064,1186.4479200000003,"{8.0, 49.0, 1.0, 6.0}",8.387757473828815,0.7211030909224729,9.106796245924832,0.7829195040304278,9.810401240621177,0.8434090613462072,10.493837716904533,0.9021647129056134,11.153096082468059,0.9588417504341376,11.785118231788953,1.0131772658360536,12.387847495293078,1.0649944453692444,MOF
RSM1099,1950.5876239999955,"{1.0, 6.0, 8.0, 15.0, 26.0}",13.07738695355319,0.6972505241166931,13.916343149881921,0.7419813751405834,14.677617637395144,0.7825704498005667,15.369388833062184,0.819453798932988,15.998539712277337,0.8529984039706215,16.571116264426937,0.8835266205402754,17.092561930133805,0.9113286780158101,MOF
RSM1107,1351.7585600000004,"{8.0, 1.0, 26.0, 6.0}",9.623165761351268,0.7403757363153163,10.380047145723005,0.7986077803385185,11.106230203171783,0.8544779928228197,11.79964526823374,0.9078271402966434,12.458696127966942,0.9585324152181153,13.082436380997223,1.006521004478574,13.670609513999612,1.0517731727594604,MOF
RSM1111,1128.1446800000017,"{1.0, 29.0, 6.0, 7.0}",9.007943278667925,0.8304130822843243,9.596754231016119,0.884693654740875,10.172268426417714,0.9377484422897254,10.733321625531486,0.9894701174810955,11.277991696045511,1.0396814851697314,11.804296718851687,1.0881998386595004,12.310592853232558,1.1348736376048718,MOF
RSM1142,1426.4556800000005,"{1.0, 6.0, 7.0, 8.0, 48.0}",8.567133199004932,0.6486359152024493,9.28452639804204,0.7029512834135443,9.984472318794312,0.7559456809971028,10.662880010954431,0.8073093733855637,11.316112899124775,0.8567670277042714,11.941367653596153,0.9041063978856911,12.536792811651141,0.9491873057411239,MOF
RSM1162,1820.41344,"{1.0, 6.0, 8.0, 16.0, 49.0}",10.999414561172024,0.6525642727657398,11.750918797584514,0.6971489015918975,12.462997766650435,0.7393945403953109,13.136212203457783,0.7793344560087627,13.77097912901035,0.8169933891133642,14.367849508274585,0.8524040269081156,14.927651619468925,0.8856155088058698,MOF
RSM1175,1327.00176,"{1.0, 6.0, 7.0, 8.0, 29.0}",8.68466585704091,0.706814369681332,9.454036752178151,0.7694307573753635,10.194995656257902,0.829734793174542,10.906147596636238,0.8876129451679955,11.586028976074608,0.9429460963307671,12.233464732393074,0.9956386124901988,12.847762004388722,1.0456341041130057,MOF
RSM1208,1232.1904799999998,"{1.0, 6.0, 7.0, 8.0, 26.0}",8.943253559858757,0.7983813440795805,9.64772233671144,0.8612706186776079,10.335249450335464,0.9226474786080974,11.001491212093654,0.9821241544816205,11.642697565878214,1.0393658716196248,12.256040804318744,1.0941201951788022,12.839695701044217,1.1462241837113236,MOF
RSM1213,1105.40376,"{1.0, 6.0, 7.0, 8.0, 16.0, 19.0}",8.57515928606104,0.853323966861407,9.220084644742984,0.9175012313344477,9.852149839178447,0.9803987660668254,10.467769980525908,1.0416598346452612,11.06338117225689,1.1009297896257,11.63600433893872,1.1579121797842078,12.183493988414776,1.2123935047277434,MOF
RSM1250,1503.05592,"{8.0, 1.0, 6.0, 31.0}",9.777525988343838,0.7285709707290929,10.522375978462678,0.7840733627447607,11.234559186847042,0.8371415941243682,11.912812412244332,0.8876815376046455,12.556197758794093,0.9356233060077621,13.164271235041017,0.9809338153730128,13.737135124036252,1.0236206873075355,MOF
RSM1289,1596.1694399999985,"{1.0, 7.0, 6.0, 47.0}",8.605420302721502,0.6146076286927609,9.297122675735235,0.6640096962599521,9.980182224963249,0.7127944848047031,10.647648742451175,0.7604656036012286,11.293780622638257,0.8066129815019905,11.914288316899466,0.8509302547018694,12.506314532320792,0.8932133525151137,MOF
RSM1330,1745.055999999997,"{1.0, 6.0, 7.0, 8.0, 29.0}",10.5145445024668,0.6989386943949941,11.266134849123564,0.7488995439105309,11.97669847207457,0.7961332030379842,12.648488269892782,0.8407894298564431,13.282861755372517,0.8829584630081869,13.880805506181366,0.9227058837751001,14.44325774236744,0.9600940589382954,MOF
RSM1386,1398.4148800000003,"{1.0, 6.0, 7.0, 8.0, 30.0}",8.590543960702112,0.7371669810065616,9.30038652571987,0.7980795964402098,9.992240246250825,0.8574485631546618,10.662025076676661,0.9149237665443027,11.306337393207734,0.9702131367373091,11.922642371132811,1.0230991567652206,12.50930661435442,1.0734416625504801,MOF
RSM1440,1774.526175679998,"{1.0, 6.0, 7.0, 8.0, 11.0, 16.0, 17.0, 63.0}",9.865317257394421,0.6893667485339519,10.665063104860575,0.7452512355845875,11.428996126749146,0.7986332008733684,12.15515300183745,0.8493754518161842,12.842047569567274,0.8973741387703843,13.488950245332967,0.9425782799627268,14.095932373509223,0.9849928607817523,MOF
RSM1511,1232.9845199999995,"{1.0, 6.0, 7.0, 8.0, 16.0, 26.0}",8.180798555672716,0.8492744216497609,8.852086325092209,0.9189629157808106,9.515372694040183,0.9878207593694233,10.164611693601216,1.0552203013716313,10.794588220782877,1.1206201455474956,11.401277978867443,1.1836025170008082,11.981915346791377,1.2438803079127845,MOF
RSM1532,1211.7837199999988,"{1.0, 7.0, 30.0, 6.0}",7.915570286993637,0.836117023205417,8.559275366034628,0.904111211241915,9.21100360851403,0.9729528813027766,9.861171968011668,1.0416297818438218,10.50120591585548,1.1092361904560846,11.124178668325229,1.175040435058519,11.724978773012623,1.2385025959464262,MOF
RSM1533,1611.9591200000002,"{8.0, 1.0, 26.0, 6.0}",9.08823605097755,0.7216648363422059,9.877126946375876,0.7843078856342908,10.631646395775572,0.8442216193790777,11.350700420229813,0.9013191685589496,12.033434967894326,0.9555327159230151,12.679434266422609,1.0068292464526605,13.288798616880804,1.0552167247025115,MOF
RSM1544,1192.713719999999,"{1.0, 26.0, 6.0, 7.0}",7.901419769368912,0.8479668788242174,8.547281429551708,0.917279649455713,9.201752417763938,0.987516358471826,9.854787605383162,1.0575989798197725,10.497542422623084,1.126578329371239,11.12294982958424,1.1936959844704258,11.725840745869778,1.2583972082347914,MOF
RSM1572,1851.887739999996,"{8.0, 25.0, 1.0, 6.0}",11.555819762771977,0.82368287004584,12.083626574357723,0.8613042104891427,12.589107475071142,0.897334190845388,13.075714168851771,0.932018843803371,13.544536153078742,0.9654358272312974,13.995523670926492,0.9975815945313731,14.428230256438567,1.0284243222269482,MOF
RSM1618,2091.36256,"{48.0, 1.0, 6.0, 8.0}",10.13453557756757,0.6493507120037831,10.85483365984318,0.6955024146645267,11.547308356084308,0.7398713878263639,12.210952178315058,0.7823930786511821,12.844603003073132,0.8229930263319812,13.447315286405404,0.8616106469737721,14.018556347708685,0.8982118100999971,MOF
RSM1667,1728.9551199999999,"{8.0, 1.0, 6.0, 63.0}",8.33019582297525,0.6552550837320948,9.023366560817285,0.7097800504336694,9.701766936259062,0.7631431770948643,10.361466671434394,0.815035307171581,10.998818984741765,0.8651695839998902,11.610880677837637,0.9133144949337486,12.1955873621122,0.9593076546991337,MOF
RSM1709,1528.785019999999,"{1.0, 6.0, 7.0, 8.0, 27.0}",8.70019186287537,0.7739649969562438,9.41128964833893,0.8372239232001994,10.105838839886644,0.8990106942731455,10.78037619384326,0.9590172216383207,11.431515707297276,1.016942288061163,12.05644608697826,1.0725358022078504,12.653150940727608,1.1256183867755036,MOF
RSM1751,1960.2399599999985,"{56.0, 1.0, 6.0, 8.0}",9.473124171160697,0.6765688951481728,10.190312823345119,0.7277903850446542,10.882402082276764,0.7772192806021301,11.54757313070503,0.8247256822061242,12.184160568193255,0.8701906472445633,12.790924552248168,0.9135256263803259,13.367167172168298,0.9546807749514314,MOF
RSM1804,1453.8981999999999,"{1.0, 6.0, 7.0, 8.0, 28.0}",8.411457442822186,0.8331050081542125,9.11014186550414,0.9023055593800147,9.79473486676394,0.9701104388285285,10.460422700561367,1.0360428734837397,11.102974442060034,1.0996838153157114,11.719140447720093,1.160711406391241,12.3067562201661,1.218911266073456,MOF
RSM1815,2104.340999999999,"{1.0, 6.0, 7.0, 8.0, 25.0}",10.293205954097285,0.7043638162208548,11.020669155956984,0.7541441042387172,11.716687922545928,0.801772650367319,12.38079270465321,0.8472173233663475,13.012476103538662,0.8904434019531854,13.61141121926788,0.9314285163738081,14.177580136329688,0.9701714406702506,MOF
RSM1823,1660.8586599999992,"{1.0, 6.0, 7.0, 8.0, 25.0}",8.480691427387406,0.7352940951301581,9.264415999601784,0.8032446926836372,10.019142209418836,0.868681070161812,10.743270334957328,0.9314645282542321,11.435266217696668,0.9914620521341178,12.093961142918005,1.0485723117343373,12.7187072129569,1.1027391329409058,MOF
RSM1831,2104.340999999999,"{1.0, 6.0, 7.0, 8.0, 25.0}",10.360120688601516,0.7089427897658311,11.08725637500943,0.7587006659098305,11.783016510255017,0.8063115139023206,12.446875866571155,0.8517393924208326,13.078298452772353,0.8949476236024579,13.676946993493159,0.9359131277026945,14.242803805886119,0.9746346946847504,MOF
RSM1848,2495.8316800000052,"{1.0, 6.0, 8.0, 48.0, 17.0}",10.730228596622899,0.619093398924119,11.402128318287744,0.6578594586288092,12.049074930771745,0.6951858187933281,12.669736629594153,0.7309956393620078,13.262680732046325,0.7652062599889216,13.826773570918242,0.7977522723857013,14.361370245416127,0.828596468228145,MOF
RSM1852,1663.5129600000034,"{1.0, 35.0, 6.0, 16.0, 29.0}",8.02477856058374,0.6946553110857978,8.692060037330114,0.7524177301122642,9.351431075391016,0.8094953915215085,9.996470806947615,0.8653324806080582,10.621771934890557,0.9194609211966928,11.223253244137947,0.9715274278090752,11.798189354920048,1.0212960812210825,MOF
RSM1853,1817.2066399999997,"{1.0, 6.0, 7.0, 8.0, 48.0}",8.560961976580307,0.6831030986130144,9.259284169850988,0.7388241794165982,9.944556429299292,0.793503969503654,10.611457014887245,0.8467178323532049,11.255521441810506,0.8981095342368569,11.873385814459088,0.9474106605160589,12.462814107823808,0.9944427925018218,MOF
RSM1854,1453.7439999999986,"{1.0, 6.0, 7.0, 8.0, 29.0}",8.312263901738717,0.829085633888852,8.990803280363203,0.8967648194267117,9.658549138135632,0.9633674326632942,10.311132584517546,1.0284577097171481,10.944331606484775,1.0916145366311358,11.554613868313291,1.1524855895573285,12.139374875709366,1.2108110898327764,MOF
RSM1862,2066.2291699999973,"{1.0, 6.0, 7.0, 8.0, 25.0}",10.550765660469775,0.7455183620452852,11.291769922780007,0.7978778117462563,11.995410263846209,0.8475971223083395,12.662226880111307,0.8947144640767284,13.292565519845112,0.9392542676654734,13.886872137833958,0.9812480442930541,14.445841952053264,1.02074491814467,MOF
RSM1864,1834.5052,"{1.0, 6.0, 7.0, 8.0, 28.0}",9.038410916450973,0.7193263850120686,9.759740742651982,0.7767337745497747,10.456810803289228,0.8322104386949829,11.127698103197188,0.8856033349301978,11.77044096613099,0.9367563422851701,12.383471419573882,0.9855446728947874,12.96581291419022,1.0318906075991348,MOF
RSM1865,2206.7153599999983,"{1.0, 6.0, 7.0, 8.0, 30.0}",10.233240103433065,0.6770483779571954,10.953902822181533,0.724728635612753,11.650801067529516,0.7708365957353515,12.321577623295317,0.8152163009374791,12.96380074759911,0.8577068630860809,13.575519377017606,0.8981791965433058,14.15548848799528,0.9365509284565421,MOF
RSM1868,2545.5433600000033,"{1.0, 6.0, 7.0, 8.0, 23.0, 28.0}",11.762072339175026,0.6746153251616784,12.498445354219198,0.7168501037499516,13.189908107594919,0.7565090479184985,13.838649408726376,0.7937176971418974,14.446321032738194,0.8285707892164027,15.014475908302128,0.8611573925859616,15.544767706344187,0.891572353780785,MOF
RSM1869,1224.0872,"{1.0, 7.0, 30.0, 6.0}",7.062092634600363,0.8423137866743914,7.764787751388051,0.9261260241122166,8.466470735438032,1.009817541898937,9.158043393882437,1.0923031753839398,9.832025464244206,1.17269073459771,10.482778284635552,1.2503076819664405,11.106437231644687,1.324693074006594,MOF
RSM1870,2640.958720000006,"{1.0, 6.0, 7.0, 8.0, 48.0}",10.598504342739874,0.5859166303212866,11.32265121112111,0.6259496084905403,12.013386871517605,0.6641355163785242,12.670501706060818,0.7004627656902094,13.293674692191706,0.7349136093501623,13.882794897084024,0.7674819146640289,14.438112881826132,0.7981815333889848,MOF
RSM1871,1861.9921199999992,"{1.0, 6.0, 7.0, 8.0, 16.0, 29.0}",9.528894347292956,0.7471667359713489,10.175924492489631,0.7979007859085284,10.80533061693164,0.8472529250403166,11.414362274413365,0.8950074891102934,12.000337764482317,0.9409542042607673,12.561144014309898,0.98492738309185,13.095421595268025,1.0268204319302556,MOF
RSM1873,1515.86672,"{8.0, 1.0, 28.0, 6.0}",8.220198987335703,0.7917246525149736,8.910419894106495,0.858202958990714,9.582391626752026,0.922923604725484,10.23356768577584,0.985641324801479,10.86136655476962,1.0461074816632723,11.463593003983206,1.104110642775737,12.03866096044182,1.1594980462560096,MOF
RSM1876,1654.3570200000008,"{1.0, 6.0, 7.0, 8.0, 29.0}",8.416995287780772,0.7479028361748499,9.114649587577457,0.8098937975152941,9.796984028292536,0.870523493265681,10.460515371493528,0.9294824158388423,11.101821437053502,0.9864664830611133,11.718037892288297,1.0412211810038312,12.307092452330217,1.093562374155816,MOF
RSM1877,1529.918879999998,"{1.0, 29.0, 6.0, 7.0}",8.029551615346287,0.7715076288593196,8.7369528820788,0.8394772366398833,9.440425358389286,0.9070693523850277,10.132282430269546,0.9735454191202774,10.805917378952056,1.0382706400132498,11.456159692748571,1.1007482140713514,12.079330314238998,1.160624644486468,MOF
RSM1878,1965.4492049999992,"{1.0, 6.0, 7.0, 8.0, 25.0}",9.861409445133106,0.7375551526576171,10.593942847934368,0.7923428367849134,11.297904423206324,0.844993574998714,11.971977596010715,0.8954088979438041,12.614854481664553,0.9434909862270849,13.225552609716308,0.9891663588570319,13.803572279133625,1.032397642162746,MOF
RSM1883,2011.9976799999986,"{8.0, 1.0, 30.0, 6.0}",9.45286011312047,0.6953404124908488,10.201939005679003,0.7504417066924717,10.92207052167098,0.8034136685521954,11.611811045238557,0.8541501075166785,12.269762130753284,0.9025481556974198,12.894902951205252,0.9485327223530291,13.486741474802514,0.9920676142483292,MOF
RSM1885,1542.715520000001,"{1.0, 6.0, 7.0, 8.0, 30.0}",7.980620721775212,0.7656187103262762,8.767216770194251,0.8410805914422564,9.5273085968497,0.91399979714585,10.257029528036748,0.9840053791313629,10.953511661763184,1.0508222059897019,11.614926010605746,1.1142748143025418,12.240420064809323,1.1742814187749784,MOF
RSM1886,1986.697279999998,"{1.0, 6.0, 7.0, 8.0, 48.0}",9.23397841664642,0.6878898055690053,9.959536854897468,0.7419406415681138,10.665335155715601,0.7945194363209228,11.34727377802676,0.8453207924802526,12.001969152675247,0.8940926493823651,12.626931812081853,0.9406495529042633,13.220589401400545,0.9848743696912308,MOF
RSM1887,1621.620879999997,"{1.0, 6.0, 7.0, 48.0, 28.0}",7.8472033587387235,0.7161884207443933,8.361062316253765,0.7630866363817167,8.865199409837656,0.8090975694984733,9.359564955725983,0.8542166856210239,9.8426983058981,0.8983106762123843,10.31271054012607,0.941207145740909,10.767853536960518,0.9827465489160201,MOF
RSM1889,1798.5732799999978,"{1.0, 6.0, 7.0, 8.0, 30.0}",9.176210560337585,0.7550869225244825,9.919615296991635,0.8162597989639676,10.640235766941716,0.8755578163083663,11.334588249195358,0.9326943080578374,11.999780316286984,0.9874312637461599,12.633712186870763,1.039595897731159,13.235118234638136,1.0890840648574778,MOF
